,Year,Geography,GeographyType,Indicator,Value,ValueType
1707,2018,McNairy,County,Hydrocodone,19462,Count
1708,2018,McNairy,County,Oxycodone,6564,Count
1709,2018,McNairy,County,Tramadol,5142,Count
1728,2018,Meigs,County,All Benzodiazepines,8972,Count
1729,2018,Meigs,County,Alprazolam,4721,Count
1730,2018,Meigs,County,Clonazepam,1520,Count
1731,2018,Meigs,County,Diazepam,976,Count
1732,2018,Meigs,County,Lorazepam,1167,Count
1733,2018,Meigs,County,All Opioids for Pain,17325,Count
1734,2018,Meigs,County,Hydrocodone,8351,Count
1735,2018,Meigs,County,Oxycodone,5241,Count
1736,2018,Meigs,County,Tramadol,1896,Count
1809,2018,Monroe,County,All Benzodiazepines,27249,Count
1810,2018,Monroe,County,Alprazolam,11238,Count
1811,2018,Monroe,County,Clonazepam,7755,Count
1812,2018,Monroe,County,Diazepam,2762,Count
1813,2018,Monroe,County,Lorazepam,3972,Count
1814,2018,Monroe,County,All Opioids for Pain,55771,Count
1815,2018,Monroe,County,Hydrocodone,25214,Count
1816,2018,Monroe,County,Oxycodone,17289,Count
1817,2018,Monroe,County,Tramadol,7356,Count
1836,2018,Montgomery,County,All Benzodiazepines,60330,Count
1837,2018,Montgomery,County,Alprazolam,24580,Count
1838,2018,Montgomery,County,Clonazepam,12182,Count
1839,2018,Montgomery,County,Diazepam,8595,Count
1840,2018,Montgomery,County,Lorazepam,9878,Count
1841,2018,Montgomery,County,All Opioids for Pain,137451,Count
1842,2018,Montgomery,County,Hydrocodone,53575,Count
1843,2018,Montgomery,County,Oxycodone,48051,Count
1844,2018,Montgomery,County,Tramadol,15274,Count
1863,2018,Moore,County,All Benzodiazepines,3465,Count
1864,2018,Moore,County,Alprazolam,1566,Count
1865,2018,Moore,County,Clonazepam,487,Count
1866,2018,Moore,County,Diazepam,413,Count
1867,2018,Moore,County,Lorazepam,739,Count
1868,2018,Moore,County,All Opioids for Pain,7561,Count
1869,2018,Moore,County,Hydrocodone,3125,Count
1870,2018,Moore,County,Oxycodone,2359,Count
1871,2018,Moore,County,Tramadol,1072,Count
1890,2018,Morgan,County,All Benzodiazepines,9893,Count
1891,2018,Morgan,County,Alprazolam,3587,Count
1892,2018,Morgan,County,Clonazepam,2373,Count
1893,2018,Morgan,County,Diazepam,1087,Count
1894,2018,Morgan,County,Lorazepam,1992,Count
1895,2018,Morgan,County,All Opioids for Pain,29194,Count
1896,2018,Morgan,County,Hydrocodone,9087,Count
1897,2018,Morgan,County,Oxycodone,14269,Count
1898,2018,Morgan,County,Tramadol,2459,Count
1971,2018,Obion,County,All Benzodiazepines,19954,Count
1972,2018,Obion,County,Alprazolam,8345,Count
1973,2018,Obion,County,Clonazepam,2979,Count
1974,2018,Obion,County,Diazepam,2089,Count
1975,2018,Obion,County,Lorazepam,4244,Count
1976,2018,Obion,County,All Opioids for Pain,37576,Count
1977,2018,Obion,County,Hydrocodone,20112,Count
1978,2018,Obion,County,Oxycodone,9080,Count
1979,2018,Obion,County,Tramadol,4605,Count
1998,2018,Overton,County,All Benzodiazepines,15837,Count
1999,2018,Overton,County,Alprazolam,4753,Count
2000,2018,Overton,County,Clonazepam,5731,Count
2001,2018,Overton,County,Diazepam,1900,Count
2002,2018,Overton,County,Lorazepam,2717,Count
2003,2018,Overton,County,All Opioids for Pain,29557,Count
2004,2018,Overton,County,Hydrocodone,9236,Count
2005,2018,Overton,County,Oxycodone,12497,Count
2006,2018,Overton,County,Tramadol,3368,Count
2025,2018,Perry,County,All Benzodiazepines,5366,Count
2026,2018,Perry,County,Alprazolam,2303,Count
2027,2018,Perry,County,Clonazepam,1060,Count
2028,2018,Perry,County,Diazepam,861,Count
2029,2018,Perry,County,Lorazepam,872,Count
2030,2018,Perry,County,All Opioids for Pain,11829,Count
2031,2018,Perry,County,Hydrocodone,5879,Count
2032,2018,Perry,County,Oxycodone,3009,Count
2033,2018,Perry,County,Tramadol,1490,Count
2052,2018,Pickett,County,All Benzodiazepines,3016,Count
2053,2018,Pickett,County,Alprazolam,970,Count
2054,2018,Pickett,County,Clonazepam,968,Count
2055,2018,Pickett,County,Diazepam,356,Count
2056,2018,Pickett,County,Lorazepam,564,Count
2057,2018,Pickett,County,All Opioids for Pain,5851,Count
2058,2018,Pickett,County,Hydrocodone,2149,Count
2059,2018,Pickett,County,Oxycodone,2253,Count
2060,2018,Pickett,County,Tramadol,683,Count
2079,2018,Polk,County,All Benzodiazepines,13250,Count
2080,2018,Polk,County,Alprazolam,7307,Count
2081,2018,Polk,County,Clonazepam,1847,Count
2082,2018,Polk,County,Diazepam,1292,Count
2083,2018,Polk,County,Lorazepam,1948,Count
2084,2018,Polk,County,All Opioids for Pain,23566,Count
2085,2018,Polk,County,Hydrocodone,10387,Count
2086,2018,Polk,County,Oxycodone,7214,Count
2087,2018,Polk,County,Tramadol,3333,Count
2106,2018,Putnam,County,All Benzodiazepines,44031,Count
2107,2018,Putnam,County,Alprazolam,15619,Count
2108,2018,Putnam,County,Clonazepam,11808,Count
2109,2018,Putnam,County,Diazepam,5779,Count
2110,2018,Putnam,County,Lorazepam,7711,Count
2111,2018,Putnam,County,All Opioids for Pain,73123,Count
2112,2018,Putnam,County,Hydrocodone,26363,Count
2113,2018,Putnam,County,Oxycodone,28765,Count
2114,2018,Putnam,County,Tramadol,9208,Count
2133,2018,Rhea,County,All Benzodiazepines,18813,Count
2134,2018,Rhea,County,Alprazolam,8467,Count
2135,2018,Rhea,County,Clonazepam,2909,Count
2136,2018,Rhea,County,Diazepam,2151,Count
2137,2018,Rhea,County,Lorazepam,3737,Count
2138,2018,Rhea,County,All Opioids for Pain,45057,Count
2139,2018,Rhea,County,Hydrocodone,19704,Count
2140,2018,Rhea,County,Oxycodone,13467,Count
2141,2018,Rhea,County,Tramadol,5932,Count
2160,2018,Roane,County,All Benzodiazepines,33215,Count
2161,2018,Roane,County,Alprazolam,13601,Count
2162,2018,Roane,County,Clonazepam,7391,Count
2163,2018,Roane,County,Diazepam,3643,Count
2164,2018,Roane,County,Lorazepam,6130,Count
2165,2018,Roane,County,All Opioids for Pain,64510,Count
2166,2018,Roane,County,Hydrocodone,24493,Count
2167,2018,Roane,County,Oxycodone,23919,Count
2168,2018,Roane,County,Tramadol,7230,Count
2187,2018,Robertson,County,All Benzodiazepines,40533,Count
2188,2018,Robertson,County,Alprazolam,17936,Count
2189,2018,Robertson,County,Clonazepam,8444,Count
2190,2018,Robertson,County,Diazepam,4998,Count
2191,2018,Robertson,County,Lorazepam,5736,Count
2192,2018,Robertson,County,All Opioids for Pain,72117,Count
2193,2018,Robertson,County,Hydrocodone,30079,Count
2194,2018,Robertson,County,Oxycodone,23085,Count
2195,2018,Robertson,County,Tramadol,10012,Count
2214,2018,Rutherford,County,All Benzodiazepines,111168,Count
2215,2018,Rutherford,County,Alprazolam,42587,Count
2216,2018,Rutherford,County,Clonazepam,26065,Count
2217,2018,Rutherford,County,Diazepam,16383,Count
2218,2018,Rutherford,County,Lorazepam,18088,Count
2219,2018,Rutherford,County,All Opioids for Pain,231202,Count
2220,2018,Rutherford,County,Hydrocodone,94120,Count
2221,2018,Rutherford,County,Oxycodone,77725,Count
2222,2018,Rutherford,County,Tramadol,31166,Count
2241,2018,Scott,County,All Benzodiazepines,13057,Count
2242,2018,Scott,County,Alprazolam,4905,Count
2243,2018,Scott,County,Clonazepam,3078,Count
2244,2018,Scott,County,Diazepam,1459,Count
2245,2018,Scott,County,Lorazepam,2795,Count
2246,2018,Scott,County,All Opioids for Pain,30670,Count
2247,2018,Scott,County,Hydrocodone,12179,Count
2248,2018,Scott,County,Oxycodone,12821,Count
2249,2018,Scott,County,Tramadol,3154,Count
2268,2018,Sequatchie,County,All Benzodiazepines,8766,Count
2269,2018,Sequatchie,County,Alprazolam,3276,Count
2270,2018,Sequatchie,County,Clonazepam,2081,Count
2271,2018,Sequatchie,County,Diazepam,1140,Count
2272,2018,Sequatchie,County,Lorazepam,1579,Count
2273,2018,Sequatchie,County,All Opioids for Pain,20064,Count
2274,2018,Sequatchie,County,Hydrocodone,8830,Count
2275,2018,Sequatchie,County,Oxycodone,6296,Count
2276,2018,Sequatchie,County,Tramadol,2885,Count
2295,2018,Sevier,County,All Benzodiazepines,47768,Count
2296,2018,Sevier,County,Alprazolam,17800,Count
2297,2018,Sevier,County,Clonazepam,11896,Count
2298,2018,Sevier,County,Diazepam,7524,Count
2299,2018,Sevier,County,Lorazepam,7381,Count
2300,2018,Sevier,County,All Opioids for Pain,86522,Count
2301,2018,Sevier,County,Hydrocodone,36651,Count
2302,2018,Sevier,County,Oxycodone,25749,Count
2303,2018,Sevier,County,Tramadol,13957,Count
2322,2018,Shelby,County,All Benzodiazepines,287157,Count
2323,2018,Shelby,County,Alprazolam,131162,Count
2324,2018,Shelby,County,Clonazepam,56001,Count
2325,2018,Shelby,County,Diazepam,27927,Count
2326,2018,Shelby,County,Lorazepam,47140,Count
2327,2018,Shelby,County,All Opioids for Pain,519714,Count
2328,2018,Shelby,County,Hydrocodone,224050,Count
2329,2018,Shelby,County,Oxycodone,146079,Count
2330,2018,Shelby,County,Tramadol,86386,Count
2349,2018,Smith,County,All Benzodiazepines,15130,Count
2350,2018,Smith,County,Alprazolam,6791,Count
2351,2018,Smith,County,Clonazepam,2904,Count
2352,2018,Smith,County,Diazepam,2484,Count
2353,2018,Smith,County,Lorazepam,2093,Count
2354,2018,Smith,County,All Opioids for Pain,25980,Count
2355,2018,Smith,County,Hydrocodone,10703,Count
2356,2018,Smith,County,Oxycodone,9919,Count
2357,2018,Smith,County,Tramadol,2374,Count
2430,2018,Stewart,County,All Benzodiazepines,7234,Count
2431,2018,Stewart,County,Alprazolam,3271,Count
2432,2018,Stewart,County,Clonazepam,907,Count
2433,2018,Stewart,County,Diazepam,1104,Count
2434,2018,Stewart,County,Lorazepam,1627,Count
2435,2018,Stewart,County,All Opioids for Pain,16365,Count
2436,2018,Stewart,County,Hydrocodone,6278,Count
2437,2018,Stewart,County,Oxycodone,5933,Count
2438,2018,Stewart,County,Tramadol,1505,Count
2457,2018,Sullivan,County,All Benzodiazepines,111445,Count
2458,2018,Sullivan,County,Alprazolam,39284,Count
2459,2018,Sullivan,County,Clonazepam,36870,Count
2460,2018,Sullivan,County,Diazepam,11003,Count
2461,2018,Sullivan,County,Lorazepam,19100,Count
2462,2018,Sullivan,County,All Opioids for Pain,170888,Count
2463,2018,Sullivan,County,Hydrocodone,70318,Count
2464,2018,Sullivan,County,Oxycodone,57171,Count
2465,2018,Sullivan,County,Tramadol,26235,Count
2511,2018,Sumner,County,All Benzodiazepines,89265,Count
2512,2018,Sumner,County,Alprazolam,36021,Count
2513,2018,Sumner,County,Clonazepam,20113,Count
2514,2018,Sumner,County,Diazepam,10745,Count
2515,2018,Sumner,County,Lorazepam,15079,Count
2516,2018,Sumner,County,All Opioids for Pain,165367,Count
2517,2018,Sumner,County,Hydrocodone,67260,Count
2518,2018,Sumner,County,Oxycodone,53475,Count
2519,2018,Sumner,County,Tramadol,23352,Count
2565,2018,Tipton,County,All Benzodiazepines,31557,Count
2566,2018,Tipton,County,Alprazolam,15698,Count
2567,2018,Tipton,County,Clonazepam,6762,Count
2568,2018,Tipton,County,Diazepam,2821,Count
2569,2018,Tipton,County,Lorazepam,4117,Count
2570,2018,Tipton,County,All Opioids for Pain,57186,Count
2571,2018,Tipton,County,Hydrocodone,28760,Count
2572,2018,Tipton,County,Oxycodone,14776,Count
2573,2018,Tipton,County,Tramadol,7746,Count
2592,2018,Trousdale,County,All Benzodiazepines,5577,Count
2593,2018,Trousdale,County,Alprazolam,2815,Count
2594,2018,Trousdale,County,Clonazepam,807,Count
2595,2018,Trousdale,County,Diazepam,742,Count
2596,2018,Trousdale,County,Lorazepam,954,Count
2597,2018,Trousdale,County,All Opioids for Pain,11596,Count
2598,2018,Trousdale,County,Hydrocodone,5543,Count
2599,2018,Trousdale,County,Oxycodone,3926,Count
2600,2018,Trousdale,County,Tramadol,1083,Count
2619,2018,Unicoi,County,All Benzodiazepines,19123,Count
2620,2018,Unicoi,County,Alprazolam,6467,Count
2621,2018,Unicoi,County,Clonazepam,6036,Count
2622,2018,Unicoi,County,Diazepam,2226,Count
2623,2018,Unicoi,County,Lorazepam,3538,Count
2624,2018,Unicoi,County,All Opioids for Pain,27514,Count
2625,2018,Unicoi,County,Hydrocodone,12598,Count
2626,2018,Unicoi,County,Oxycodone,7750,Count
2627,2018,Unicoi,County,Tramadol,4682,Count
2646,2018,Union,County,All Benzodiazepines,11178,Count
2647,2018,Union,County,Alprazolam,4972,Count
2648,2018,Union,County,Clonazepam,2451,Count
2649,2018,Union,County,Diazepam,1456,Count
2650,2018,Union,County,Lorazepam,1499,Count
2651,2018,Union,County,All Opioids for Pain,22831,Count
2652,2018,Union,County,Hydrocodone,8730,Count
2653,2018,Union,County,Oxycodone,7659,Count
2654,2018,Union,County,Tramadol,3079,Count
2700,2018,Van Buren,County,All Benzodiazepines,5181,Count
2701,2018,Van Buren,County,Alprazolam,1795,Count
2702,2018,Van Buren,County,Clonazepam,868,Count
2703,2018,Van Buren,County,Diazepam,835,Count
2704,2018,Van Buren,County,Lorazepam,1435,Count
2705,2018,Van Buren,County,All Opioids for Pain,7610,Count
2706,2018,Van Buren,County,Hydrocodone,3373,Count
2707,2018,Van Buren,County,Oxycodone,2298,Count
2708,2018,Van Buren,County,Tramadol,883,Count
2727,2018,Warren,County,All Benzodiazepines,30715,Count
2728,2018,Warren,County,Alprazolam,13479,Count
2729,2018,Warren,County,Clonazepam,5228,Count
2730,2018,Warren,County,Diazepam,3819,Count
2731,2018,Warren,County,Lorazepam,6061,Count
2732,2018,Warren,County,All Opioids for Pain,53418,Count
2733,2018,Warren,County,Hydrocodone,24881,Count
2734,2018,Warren,County,Oxycodone,16365,Count
2735,2018,Warren,County,Tramadol,6054,Count
2754,2018,Washington,County,All Benzodiazepines,90234,Count
2755,2018,Washington,County,Alprazolam,32067,Count
2756,2018,Washington,County,Clonazepam,30061,Count
2757,2018,Washington,County,Diazepam,9876,Count
2758,2018,Washington,County,Lorazepam,13543,Count
2759,2018,Washington,County,All Opioids for Pain,124579,Count
2760,2018,Washington,County,Hydrocodone,52308,Count
2761,2018,Washington,County,Oxycodone,37967,Count
2762,2018,Washington,County,Tramadol,21393,Count
2781,2018,Wayne,County,All Benzodiazepines,13342,Count
2782,2018,Wayne,County,Alprazolam,5029,Count
2783,2018,Wayne,County,Clonazepam,2279,Count
2784,2018,Wayne,County,Diazepam,1754,Count
2785,2018,Wayne,County,Lorazepam,2925,Count
2786,2018,Wayne,County,All Opioids for Pain,24092,Count
2787,2018,Wayne,County,Hydrocodone,13404,Count
2788,2018,Wayne,County,Oxycodone,5861,Count
2789,2018,Wayne,County,Tramadol,2761,Count
2808,2018,Weakley,County,All Benzodiazepines,20496,Count
2809,2018,Weakley,County,Alprazolam,8579,Count
2810,2018,Weakley,County,Clonazepam,3521,Count
2811,2018,Weakley,County,Diazepam,2343,Count
2812,2018,Weakley,County,Lorazepam,4253,Count
2813,2018,Weakley,County,All Opioids for Pain,38265,Count
2814,2018,Weakley,County,Hydrocodone,21357,Count
2815,2018,Weakley,County,Oxycodone,8220,Count
2816,2018,Weakley,County,Tramadol,4769,Count
2862,2018,White,County,All Benzodiazepines,14716,Count
2863,2018,White,County,Alprazolam,5431,Count
2864,2018,White,County,Clonazepam,3074,Count
2865,2018,White,County,Diazepam,2296,Count
2866,2018,White,County,Lorazepam,3046,Count
2867,2018,White,County,All Opioids for Pain,32476,Count
2868,2018,White,County,Hydrocodone,12016,Count
2869,2018,White,County,Oxycodone,11947,Count
2870,2018,White,County,Tramadol,3876,Count
2889,2018,Williamson,County,All Benzodiazepines,82679,Count
2890,2018,Williamson,County,Alprazolam,32163,Count
2891,2018,Williamson,County,Clonazepam,19217,Count
2892,2018,Williamson,County,Diazepam,10336,Count
2893,2018,Williamson,County,Lorazepam,14832,Count
2894,2018,Williamson,County,All Opioids for Pain,109961,Count
2895,2018,Williamson,County,Hydrocodone,45565,Count
2896,2018,Williamson,County,Oxycodone,32287,Count
2897,2018,Williamson,County,Tramadol,19582,Count
2916,2018,Wilson,County,All Benzodiazepines,66118,Count
2917,2018,Wilson,County,Alprazolam,26360,Count
2918,2018,Wilson,County,Clonazepam,14415,Count
2919,2018,Wilson,County,Diazepam,8874,Count
2920,2018,Wilson,County,Lorazepam,11242,Count
2921,2018,Wilson,County,All Opioids for Pain,117337,Count
2922,2018,Wilson,County,Hydrocodone,50098,Count
2923,2018,Wilson,County,Oxycodone,36975,Count
2924,2018,Wilson,County,Tramadol,16850,Count
2943,2019,Anderson,County,All Benzodiazepines,39296,Count
2944,2019,Anderson,County,Alprazolam,14050,Count
2945,2019,Anderson,County,Clonazepam,9514,Count
2946,2019,Anderson,County,Diazepam,4231,Count
2947,2019,Anderson,County,Lorazepam,8200,Count
2948,2019,Anderson,County,All Opioids for Pain,78786,Count
2949,2019,Anderson,County,Hydrocodone,29749,Count
2950,2019,Anderson,County,Oxycodone,29240,Count
2951,2019,Anderson,County,Tramadol,10353,Count
2970,2019,Bedford,County,All Benzodiazepines,20983,Count
2971,2019,Bedford,County,Alprazolam,10664,Count
2972,2019,Bedford,County,Clonazepam,3472,Count
2973,2019,Bedford,County,Diazepam,2812,Count
2974,2019,Bedford,County,Lorazepam,2572,Count
2975,2019,Bedford,County,All Opioids for Pain,41587,Count
2976,2019,Bedford,County,Hydrocodone,18997,Count
2977,2019,Bedford,County,Oxycodone,13070,Count
2978,2019,Bedford,County,Tramadol,5587,Count
2997,2019,Benton,County,All Benzodiazepines,10863,Count
2998,2019,Benton,County,Alprazolam,5711,Count
2999,2019,Benton,County,Clonazepam,1550,Count
3000,2019,Benton,County,Diazepam,1437,Count
3001,2019,Benton,County,Lorazepam,1219,Count
3002,2019,Benton,County,All Opioids for Pain,22145,Count
3003,2019,Benton,County,Hydrocodone,10846,Count
3004,2019,Benton,County,Oxycodone,5867,Count
3005,2019,Benton,County,Tramadol,2605,Count
3024,2019,Bledsoe,County,All Benzodiazepines,7353,Count
3025,2019,Bledsoe,County,Alprazolam,3329,Count
3026,2019,Bledsoe,County,Clonazepam,1245,Count
3027,2019,Bledsoe,County,Diazepam,1176,Count
3028,2019,Bledsoe,County,Lorazepam,1159,Count
3029,2019,Bledsoe,County,All Opioids for Pain,17156,Count
3030,2019,Bledsoe,County,Hydrocodone,7371,Count
3031,2019,Bledsoe,County,Oxycodone,5366,Count
3032,2019,Bledsoe,County,Tramadol,2192,Count
3051,2019,Blount,County,All Benzodiazepines,58294,Count
3052,2019,Blount,County,Alprazolam,20955,Count
3053,2019,Blount,County,Clonazepam,14884,Count
3054,2019,Blount,County,Diazepam,7080,Count
3055,2019,Blount,County,Lorazepam,10070,Count
3056,2019,Blount,County,All Opioids for Pain,102941,Count
3057,2019,Blount,County,Hydrocodone,40731,Count
3058,2019,Blount,County,Oxycodone,30727,Count
3059,2019,Blount,County,Tramadol,18367,Count
3078,2019,Bradley,County,All Benzodiazepines,58277,Count
3079,2019,Bradley,County,Alprazolam,29788,Count
3080,2019,Bradley,County,Clonazepam,9905,Count
3081,2019,Bradley,County,Diazepam,5139,Count
3082,2019,Bradley,County,Lorazepam,10170,Count
3083,2019,Bradley,County,All Opioids for Pain,95002,Count
3084,2019,Bradley,County,Hydrocodone,43076,Count
3085,2019,Bradley,County,Oxycodone,27162,Count
3086,2019,Bradley,County,Tramadol,15022,Count
3105,2019,Campbell,County,All Benzodiazepines,24518,Count
3106,2019,Campbell,County,Alprazolam,8950,Count
3107,2019,Campbell,County,Clonazepam,6243,Count
3108,2019,Campbell,County,Diazepam,2126,Count
3109,2019,Campbell,County,Lorazepam,5956,Count
3110,2019,Campbell,County,All Opioids for Pain,50114,Count
3111,2019,Campbell,County,Hydrocodone,17090,Count
3112,2019,Campbell,County,Oxycodone,20317,Count
3113,2019,Campbell,County,Tramadol,5045,Count
3132,2019,Cannon,County,All Benzodiazepines,9194,Count
3133,2019,Cannon,County,Alprazolam,4018,Count
3134,2019,Cannon,County,Clonazepam,1884,Count
3135,2019,Cannon,County,Diazepam,1245,Count
3136,2019,Cannon,County,Lorazepam,1337,Count
3137,2019,Cannon,County,All Opioids for Pain,16840,Count
3138,2019,Cannon,County,Hydrocodone,6873,Count
3139,2019,Cannon,County,Oxycodone,5989,Count
3140,2019,Cannon,County,Tramadol,1611,Count
3159,2019,Carroll,County,All Benzodiazepines,18880,Count
3160,2019,Carroll,County,Alprazolam,9041,Count
